,VALUE SENTIMEN,tanggal,pengguna,isi teks,data_bersih
237,1,2022-06-16T00:06:11.000Z,kutu kupret,"Berdasarkan UUD 1945 yang telah diamandemen pada SU MPR 1999, Presiden hanya dpt menjabat dua periode masa jabatan, itu menurut UUD 1945 setelah diamandemen. Era pak Harto, tdk demikian, dek, diperbolehkan. Artinya kini jika ngotot 3 periode, itu melanggar UUD45. Paham?",dasar uud amandemen su mpr presiden jabat periode jabat uud amandemen era harto dek boleh ngotot periode langgar uud paham
238,1,2022-06-23T12:11:05.000Z,Y Saputra,"Berikut 3 berita terpopuler yang terjadi hari ini, antara lain demo tolak jabatan Presiden tiga periode masih berlangsung di sejumlah daerah, 2 pengeroyok Ade Armando ditangkap, dan 18 jenazah korban truk maut tiba di Kupang. https://t.co/qiZrsrNkBD",berita populer demo tolak jabat presiden tiga periode daerah keroyok armando tangkap jenazah korban truk maut kupang httpstcoqizrsrnkbd
239,1,2022-06-21T06:17:23.000Z,Persuasi Media,"Boleh nambah kalimat ...
Klaim Kinerja Jokowi Sangat tidak Baik, Kobar: Gerakan Tiga Periode Lanyak Dihentikan !
#2024GantiPresiden
#2024GantiPresiden",tambah kalimat klaim kerja jokowi kobar gera tiga periode lanyak henti gantipresiden gantipresiden
240,1,2022-06-12T23:51:32.000Z,Moeslim Arbi,"Bunyi Pasal 7 UUD 1945, ""Presiden dan Wakil Presiden memegang jabatan selama lima tahun, dan sesudahnya dapat dipilih kembali dalam jabatan yang sama, hanya untuk satu kali masa jabatan"".",bunyi pasal uud presiden wakil presiden pegang jabat pilih jabat kali jabat
241,0,2022-06-20T20:16:26.000Z,......,"Cek Fakta: Beredar Video Jokowi Bagi-bagi Kaus ‘Jokowi Tiga Periode’, Simak Kebenarannya https://t.co/sK38TkwKiq",cek fakta edar video jokowi bagibagi kaus jokowi tiga periode simak benar httpstcosktkwkiq
242,1,2022-06-14T06:15:00.000Z,Democrazy News,"Dari Soal Capres 2024 Sampai Presiden Tiga Periode, Surya Paloh: “Pak Jokowi Masih Yang Terbaik, Tapi…” YOUTUBE &gt;&gt;&gt; https://t.co/DglW9yR7Bu https://t.co/w73YzhKZYr",capres presiden tiga periode surya paloh jokowi baik youtube gtgtgt httpstcodglwyrbu httpstcowyzhkzyr
243,0,2022-06-19T18:08:11.000Z,DayatPondok,"Dari Tempo 
Jokowi masih saja menggalang kekuatan partai pendukung. Kini nyaris semua partai berada di bawah kendalinya. Untuk apa? Mengembalikan ide gila tiga periode? Atau konsolidasi menjelang 2024 yang terlalu dini? https://t.co/3NVKyrFLut",tempo jokowi galang kuat partai dukung partai kendali kembali ide gila tiga periode konsolidasi jelang httpstconvkyrflut
244,0,2022-06-27T14:27:36.000Z,fajar pake F,DEBAT SERU TIGA PAKAR SOAL JOKOWI 2024 // SPEKULASI TIGA PERIODE ATAU TURUN JADI WAPRES?! // TAYANG JAM 4 SORE INI! SUBSCRIBE YOUTUBE &gt;&gt;&gt; https://t.co/AiKLCABo0J https://t.co/V0BQ0gYLJ2,debat seru tiga pakar jokowi spekulasi tiga periode turun wapres tayang jam sore subscribe youtube gtgtgt httpstcoaiklcaboj httpstcovbqgylj
245,0,2022-06-13T08:56:58.000Z,Indonesia Lawyers Club,"Deklarator Kobar Sahat Martin Philip Sinurat Sebut Jokowi Tiga Periode Terus Disuarakan, Ini Alasannya https://t.co/uHSrsM9pfO #DeklaratorKobar #headline #Jokowi #JokowiTigaPeriode",deklarator kobar sahat martin philip surat jokowi tiga periode suara alas httpstcouhsrsmpfo deklaratorkobar headline jokowi jokowitigaperiode
246,1,2022-06-11T08:33:05.000Z,Kompas.com,"Demo di Patung Kuda, Mahasiswa Tolak Jabatan Presiden Tiga Periode https://t.co/7WMsYRiGZz",demo patung kuda mahasiswa tolak jabat presiden tiga periode httpstcowmsyrigzz
247,1,2022-06-16T13:49:02.000Z,Arjuna,"Demo mahasiswa pecah saat penolakan wacana jabatan presiden tiga periode di beberapa kota, meskipun isu masa jabatan tiga periode sudah ditolak oleh Presiden secara langsung.  https://t.co/HSNPy89ZdG",demo mahasiswa pecah tolak wacana jabat presiden tiga periode kota isu jabat tiga periode tolak presiden langsung httpstcohsnpyzdg
248,1,2022-06-05T05:46:37.000Z,Lupanama Ingatrasa,"dengan jelas bahwa masa jabatan presiden dan wakil presiden dibatasi hingga dua periode. Oleh karena itu, wacana tiga periode ini merupakan salah satu pelanggaran terhadap pasal UUD 1945. Hal tersebut menimbulkan banyak pro dan kontra dari masyarakat yang mendukung ataupun https://t.co/UhtXatKFXF",jabat presiden wakil presiden batas periode wacana tiga periode salah langgar pasal uud timbul pro kontra masyarakat dukung httpstcouhtxatkfxf
249,1,2022-06-11T17:16:53.000Z,Keuangan News,"dijalankan setiap 5 tahun sekali. Masa jabatan presiden di Indonesia pun ""jika"" masih menganut UU yang berlaku adalah selama 2 tahun/2 periode.

Lalu, bagaimana jika hal-hal mutlak yang sudah terbentuk dalam kelembagaan perlahan luntur?",jalan jabat presiden indonesia anut uu laku periode halhal mutlak bentuk lembaga perlahan luntur
250,1,2022-06-19T04:18:07.000Z,نيكو بوترا براتاما,"Dimulainya Pengadilan Terhadap Anak Dibawah Umur Peserta Aksi Penolakan Jokowi Tiga Periode, Advokat Persaudaraan Islam: Mencerminkan Dugaan Adanya Arogansi Penegakan Hukum https://t.co/7ayPA9S4T2",adil anak bawah umur serta aksi tolak jokowi tiga periode advokat saudara islam cermin duga arogansi tega hukum httpstcoaypast
251,1,2022-06-18T00:03:39.000Z,Mimakhayla,"Direktur Indo Barometer M Qodari Sebut Gerakan Jokowi Tiga Periode Adalah Keinginan Rakyat 

https://t.co/2OObyPPvgx 

#TigaPeriodePresiden @jokowi",direktur indonesia barometer m qodari gera jokowi tiga periode rakyat httpstcooobyppvgx tigaperiodepresiden
252,1,2022-06-28T17:40:20.000Z,Daily News Indonesia,"Dorong Jokowi Tiga Periode, Adhie M Massardi Sebut Dosa Projo https://t.co/kWR21pDh9T #AdhieMMassardi #dosa #Jokowi #Projo",dorong jokowi tiga periode adhie m massardi dosa projo httpstcokwrpdht adhiemmassardi dosa jokowi projo
253,0,2022-06-17T11:10:21.000Z,Liputan.co.id,"DUA PERIODE AJA BELUM TENTU BISA DI JALAN KAN SAMPAI HABIS MAU TIGA PERIODE LAGI. JOKOWI WIDODO DI AMBANG KEHANCURAN SEBELUM LEBARAN ATAU LEWAT LEBARAN AKAN DI UPAYAKAN LENGSER DARI JABATAN NYA WARGA MASYARAKAT UDAH MUAK SKENARIO JOKOWI WIDODO 
https://t.co/qukTnFTRc8",periode jalan habis tiga periode jokowi widodo ambang hancur lebaran lebaran upaya lengser jabat warga masyarakat muak skenario jokowi widodo httpstcoquktnftrc
254,1,2022-06-17T10:05:01.000Z,Orang Dapur,"Dua periode sudah cukup bagi rakyat untuk memberikan penilaian

Buat apa memperpanjang jabatan tiga periode dan melanggar konstitusi 

Kalau nilai raport lima tahunan saja dibawah standar rata-rata? 

 https://t.co/qC9OtG59mv",periode rakyat nilai panjang jabat tiga periode langgar konstitusi nilai raport tahun bawah standar ratarata httpstcoqcotgmv
255,0,2022-06-17T03:07:45.000Z,Semar,Dukung jokowi tiga periode. https://t.co/mN0VaDu0HA,dukung jokowi tiga periode httpstcomnvaduha
256,1,2022-06-23T08:07:47.000Z,Kombur Mamak,"Gagasan penundaan Pemilu 2024 dan perpanjangan masa jabatan presiden juga mencerminkan inkonsistensi partai politik.
#Pemilu #PemiluSerentak2024 #BandungBergerak https://t.co/cGRQ7kzoyA",gagas tunda milu panjang jabat presiden cermin inkonsistensi partai politik milu pemiluserentak bandungbergerak httpstcocgrqkzoya
257,1,2022-06-20T22:16:49.000Z,Adrian,"Gibran dari awal menyatakan tidak setuju dengan perpanjangan masa jabatan presiden menjadi tiga periode. / #Regional
https://t.co/HNxDsrhMSi",gibran tuju panjang jabat presiden tiga periode regional httpstcohnxdsrhmsi
258,0,2022-06-16T23:21:14.000Z,KEN AROK,Gimana kalau ternyata #Pemilu2024 diundur 1-2 tahun? Hayo lho?! @bawaslu_RI @KPU_ID @MPRRI @DPR_RI @PDI_Perjuangan @Gerindra @Golkar5 Undur saja 1 tahun utk #PemiluSerentak2024 menjadi #2025. Tambahkan 1 thn pada masa jabatan Presiden/WaPres menjadi 6 tahun &amp; 3 periode. Begitu.,milu undur hayo lho undur pemiluserentak tambah jabat presidenwapres periode
259,0,2022-06-16T03:22:21.000Z,7༃,"Gua termasuk yg ga percaya parpol2 itu mau amandemen masa jabatan Presiden
Patokan gw ya mba mega diperkuat. Rakernas Nasdem hari ini",percaya parpol amandemen jabat presiden patok mbak mega kuat rakernas nasdem
260,0,2022-06-15T18:57:11.000Z,Siorange,"HALAH BACOT! Ngaca donk! Ente juga termasuk salah satu pelanggar sebenarnya. Dengan mengusulkan duet Jokowi-Prabowo, yang secara ga langsung mendukung TIGA PERIODE!",halah bacot kaca donk ente salah langgar usul duet jokowiprabowo langsung dukung tiga periode
261,1,2022-04-26T00:39:07.000Z,Duta Nugroho,"Harus terus dikawal, kami menolak ide, usulan, gagasan apapun mengenai perpanjangan jabatan atau tiga periode. Kawal terus konstitusi! Panjang umur negara, panjang umur perjuangan!",kawal tolak ide usul gagas apa panjang jabat tiga periode kawal konstitusi umur negara umur juang
262,1,2022-06-11T11:26:41.000Z,Martinus Butarbutar,Hotman Paris Desak Hentikan Jabatan Tiga Periode Otto Hasibuan di Peradi https://t.co/WeDaJ7eoyq,hotman paris desak henti jabat tiga periode otto hasibuan adi httpstcowedajeoyq
263,1,2022-06-15T14:05:00.000Z,Democrazy News,Hotman Paris Hutapea menyinggung soal masa jabatan tiga periode Ketua Umum Peradi Otto Hasibuan. Seperti apa? https://t.co/ZrLXV2QSiR,hotman paris hutapea singgung jabat tiga periode ketua adi otto hasibuan httpstcozrlxvqsir
264,0,2022-06-15T13:16:00.000Z,Sekretariat Negara,Iklan di tempat legal...yang pasang iklan gampang ketahuan siapa mereka ...siapun yang mewacanakan dan merencanakan 3 periode harusnya ditangkap karena itu bertentangan dengan Konstitusi dan melanggar pasal 7 Undang-Undang Dasar (UUD) 1945 tentang batasan masa jabatan presiden.,iklan legalyang pasang iklan gampang tahu sia wacana rencana periode tangkap tentang konstitusi langgar pasal undangundang dasar uud batas jabat presiden
265,0,2022-06-25T13:46:29.000Z,Suheri adi,"Ini hoax bukan sih?
Kalau betul.. adek2  mhs kita demo lg yuk..

Viral Ribuan Kaos 'Jokowi Tiga Periode' Beredar Saat Presiden Kunjungi Kabupaten Ende, NTT - https://t.co/wNA1FDGkyy",hoax adek mhs demo yuk viral ribu kaos jokowi tiga periode edar presiden kunjung kabupaten ende ntt httpstcownafdgkyy
266,0,2022-06-20T00:04:39.000Z,Tgk.syahrul 2001,"ini maksudnya gimana???
Biar jkw jadi presiden selamanya??
Perpanjangan masa jabatan??

Atau takut kalah??",maksud jkw presiden panjang jabat takut kalah
267,0,2022-06-15T05:45:36.000Z,Ozan Husein,"Isu mengenai perubahan masa jabatan presiden menjadi tiga periode adalah isu di luar parlemen. Demikian disampaikan Himma dalam acara Sosialisasi Pancasila, UUD 1945, Bhinneka Tunggal Ika, dan Negara Kesatuan Republik Indonesia (NKRI)",isu ubah jabat presiden tiga periode isu parlemen himma acara sosialisasi pancasila uud bhinneka tunggal ika negara satu republik indonesia nkri
268,0,2022-06-12T13:49:44.000Z,suaranasional,Itung2 ini balas jasa mu yg udah ngoceh perpanjangan masa jabatan presiden lah...  @ZUL_Hasan @Official_PAN,hitung balas jasa mu oceh panjang jabat presiden
269,0,2022-06-28T16:42:46.000Z,Ａｎ？,"Iya Pak @jokowi, rakyat percaya Bapak dukung Fomula E sejak awal.
Rakyat juga percaya Bapak sudah menghentikan berutang ke luar negeri, meningkatkan pertumbuhan ekonomi hingga 8%, menurunkan harga minyak goreng hingga 14.000, menolak tiga periode dan seterusnya.
Tapi boong..",iya rakyat percaya dukung fomula e rakyat percaya henti utang negeri tingkat tumbuh ekonomi turun harga minyak goreng tolak tiga periode bohong
270,1,2022-06-14T08:41:54.000Z,Repelita Online,"Jadi, wacana Jokowi tiga periode ini hanya akan jadi biang kegaduhan. Stop it, jangan pakai ego apalagi gaya-gaya mendukung membabi buta.

Jadi kalau memang dukung Jokowi, ikuti apa kata dia. Jangan menjerumuskan dia ke dalam masalah baru yang sengaja dibakar. https://t.co/cdchEKPgcb",wacana jokowi tiga periode biang gaduh stop it pakai ego gayagaya dukung babi buta dukung jokowi ikut jerumus sengaja bakar httpstcocdchekpgcb
271,1,2022-06-18T14:13:52.000Z,B.,"Jakarta, https://t.co/wKgHpxgO1c – Presiden Joko Widodo resmi melantik dua figur menteri dan tiga figur wakil menteri Kabinet Indonesia Maju untuk sisa masa jabatan periode tahun 2019-2024. Acara pelantikan 

https://t.co/V3Jq2XBpsU https://t.co/3agtFWOAMJ",jakarta httpstcowkghpxgoc presiden joko widodo resmi lantik figur menteri tiga figur wakil menteri kabinet indonesia maju sisa jabat periode acara lantik httpstcovjqxbpsu httpstcoagtfwoamj
272,0,2022-06-16T09:10:41.000Z,Seruput teh ginastel,Jalan Sempit @jokowi Menuju Tiga Periode. https://t.co/nZHqLq6gZY,jalan sempit tiga periode httpstconzhqlqgzy
273,0,2022-04-14T22:58:21.000Z,detikcom,"Jangan kaget jika ketum PKB spt ini.  Reshuffle kan cuma soal bagi kue. Toh Zulkifli Hasan dan Cak Imin ya sama saja, sama sama suarakan perpanjangan masa jabatan presiden. Sama sama berbakat membajak demokrasi dan mandat rakyat. https://t.co/1MupQpjcRe",kaget tum pkb reshuffle kue zulkifli hasan cak imin suara panjang jabat presiden bakat bajak demokrasi mandat rakyat httpstcomupqpjcre
274,1,2022-06-10T12:52:46.000Z,MariaMey,"Jangan terlalu bahagia.....
Jika dlm UU masa Jabatan Presiden bisa 3 Periode ybs juga pasti masih dikubu sana.... Jabatan selesai lalu merapat ke Org yg berpotensi menduduki Jabatan tsb
.
Justru harus berhati2 dg Org yg punya karakter seperti itu",bahagia uu jabat presiden periode ybs kubu jabat selesai rapat orang potensi duduk jabat hati orang karakter
275,0,2022-06-14T22:35:20.000Z,King Cobra,"Joko Widodo kembali menggaungkan gerakan tiga periode utk pemerintahan Presiden Jokowi dlm Pilpres 2024. Mereka mengklaim sinyal2 dukungan kpd masyarakat  utk melanjutkan tiga periode sdh cukup luas.
#TangkapTerorisKonstitusi
#TangkapTerorisKonstitusi https://t.co/IYuEtVK3BS",joko widodo gaung gera tiga periode perintah presiden jokowi pilpres klaim sinyal dukung masyarakat lanjut tiga periode luas tangkapteroriskonstitusi tangkapteroriskonstitusi httpstcoiyuetvkbs
276,1,2022-05-18T03:54:23.000Z,Hasian,"Jokowi juga gak melanggar aturan kalo dibikin UU tiga periode. Sederhana itu, semwa paham.",jokowi langgar atur bikin uu tiga periode sederhana semwa paham
277,1,2022-06-14T05:33:21.000Z,Radio Suara Surabaya,"Jokowi juga tegas menolak masa jabatan tiga periode.
#TolakDemoHamasiswa https://t.co/knyc62olp3",jokowi tolak jabat tiga periode tolakdemohamasiswa httpstcoknycolp
278,0,2022-06-14T03:58:02.000Z,JPNN.com,Jokowi mau tiga periode mba,jokowi tiga periode mbak
279,1,2022-06-15T03:52:11.000Z,yahya sukardi 2017,"Jokowi merasa heran terhadap aksi demonstrasi yg ditujukan kepadanya terkait masa jabatan tiga periode.
Dia menyebutkan, tdk pernah menyatakan akan melanjutkan pemerintahan setelah masa jabatannya selesai dlm dua periode, yakni pada 2024.

Efek otak kadrun konslet!!! https://t.co/0ukK0usH5Y",jokowi heran aksi demonstrasi kait jabat tiga periode lanjut perintah jabat selesai periode efek otak kadrun konslet httpstcoukkushy
280,1,2022-06-13T16:29:54.000Z,Ir. Rudi Kadarisman,Jokowi Perpanjang Masa Tugas Anggota DKPP Tiga Bulan. Perpanjangan masa jabatan berlaku selama tiga bulan mulai 12 Juni 2022 hingga anggota DKPP periode 2022-2027 diangkat.  https://t.co/k3tWYK1V9n,jokowi panjang tugas anggota dkpp tiga panjang jabat laku tiga juni anggota dkpp periode angkat httpstcoktwykvn
281,1,2022-06-13T15:08:40.000Z,Masri Al Fatih,"Jokowi Resmi Lantik Dua Menteri dan Tiga Wamen Sisa Masa Jabatan Periode 2019-2024, Ini Nama-namanya https://t.co/hXHS4oJSp4",jokowi resmi lantik menteri tiga wamen sisa jabat periode namanamanya httpstcohxhsojsp
282,1,2022-04-19T04:49:15.000Z,Leonard Han,"Jokowi sudah memberikan alasan penolakan tentang tiga periode kekuasaan. 

Dan tiga alasan yang dikemukakan Jokowi itu sudah jelas akan menggelincirkan atau menjatuhkannya. Tapi oleh kadrun yang suka bikin gaduh itu tak pernah mau percaya.

Dasar Kadrun Congek,'an...‼️ https://t.co/bBVjqHJlf8",jokowi alas tolak tiga periode kuasa tiga alas muka jokowi gelincir jatuh kadrun suka gaduh percaya dasar kadrun congek httpstcobbvjqhjlf
283,1,2022-06-13T07:28:28.000Z,bizlawIndonesia,"Jokowi tidak mempermasalahkan wacana tiga periode, namun ia tegaskan soal konstitusi https://t.co/E4oqI97Kw7",jokowi masalah wacana tiga periode tegas konstitusi httpstcoeoqikw
284,1,2022-06-15T11:24:04.000Z,Indonesia Maju,"Jokowi tiga periode vs presiden perempuan

Hanya catatan ini yang diberikan sahabat sekaligus mentor kami DW soal 2024",jokowi tiga periode vs presiden perempuan catat sahabat mentor dw
285,1,2022-06-27T14:41:54.000Z,Anak Mama,"Jokowi tolak jabatan tiga periode

(◍•ᴗ•◍)❤
 #FokusMembangunNegeri https://t.co/65r2Hwwlgx",jokowi tolak jabat tiga periode fokusmembangunnegeri httpstcorhwwlgx
286,0,2022-06-22T05:35:36.000Z,Kombur Mamak,Jokpro Klaim Jokowi Beri Sinyal Tiga Periode https://t.co/p85f6ozQRa,jokpro klaim jokowi sinyal tiga periode httpstcopfozqra
287,0,2022-06-04T15:11:09.000Z,Centang Biru ●╰╮✾✾╭╯●,"Jokpro: Prabowo Sebut Capres Tak Harus Dirinya, Sinyal Kuat Untuk Jokowi Tiga Periode 

https://t.co/Zw9XW9fTBR 

@jokowi @prabowo",jokpro prabowo capres sinyal kuat jokowi tiga periode httpstcozwxwftbr
288,1,2022-05-22T04:35:54.000Z,Tanto,Jubir: PKS tetap tolak wacana perpanjangan masa jabatan presiden RI jadi tiga periode - https://t.co/AfTksGIEZf,jubir pks tolak wacana panjang jabat presiden ri tiga periode httpstcoaftksgiezf
289,1,2022-06-27T13:33:48.000Z,Kuda Hitam! Jadilah Pemenang! Di Setiap Tantangan!,"Kalau IKN katanya harus dijalankan dan dilaksanakan oleh siapapun nanti Presidennya, dengan alasan sudah ada UU nya.
Tapi giliran masa jabatan Presiden yg sudah ada UUnya harus 2 Periode, malah mau dilanggar minta 3 periode.
Hidup bernegara koq suka2 jidatmu sendiri, Situ Waras?!",ikn jalan laksana presiden alas uu gilir jabat presiden uunya periode langgar periode hidup negara koq suka jidat situ waras
290,1,2022-06-26T09:46:02.000Z,Romitsu Top,"Kalau nyanyi menghitung hari kan keren, bisa ditafsirkan tidak ada perpanjangan masa jabatan presiden.https://t.co/STqCiW6XCy",nyanyi hitung keren tafsir panjang jabat presidenhttpstcostqciwxcy
291,1,2022-06-12T12:29:15.000Z,Rongsokan Narasi,"kata Kamhar dalam keterangannya, Kamis (31/3/2022). Penilaian Kamhar mengacu pada pernyataan Presiden Jokowi untuk menanggapi usulan tiga periode, penambahan masa jabatan, dan wacana penundaan pemilu. Beberapa kali, Jokowi angkat bicara dengan usulan tersebut. Namun, Demokrat",kamhar terang kamis nilai kamhar acu nyata presiden jokowi tanggap usul tiga periode tambah jabat wacana tunda milu kali jokowi angkat bicara usul demokrat
292,1,2022-04-21T14:07:47.000Z,SERUAN H7,Katanya petani sawit minta perpanjangan masa jabatan Presiden. https://t.co/nBmFxihfXY,tani sawit panjang jabat presiden httpstconbmfxihfxy
293,0,2022-06-12T10:25:07.000Z,Voidotid,"Katanya Presiden Jokowi kampanye tiga periode. Hoaks bukan ya? Coba kita tanya Stefani Ginting yuk.

Ingat, saring dulu sebelum sharing!

#viral #videoviral #jokowi #presidenjokowi #kampanye #pilpres #tigaperiode #hoax #hoaks #beritahoaks #fakta #kominfo #lensaindonesia https://t.co/0BLjVfvVxy",presiden jokowi kampanye tiga periode hoaks coba stefani ginting yuk saring sharing viral videoviral jokowi presidenjokowi kampanye pilpres tigaperiode hoax hoaks beritahoaks fakta komunikasi informatika lensaindonesia httpstcobljvfvvxy
294,0,2022-06-12T09:52:45.000Z,Boy rembaya,"Ketua DPD GERINDRA SUMSEL/Wakil Pimpinan DPRD Prov.Sumsel ibu Karti Sandra Desi, SH menyerahkan Aspirasi Mahasiswa yang  terkait penolakan terhadap penundaan pemilu dan perpanjangan masa jabatan presiden atau jabatan presiden tiga periode ke Pimpinan DPR RI bapak Sufmi Dasco https://t.co/T39uINnhzY",ketua dpd gerindra sumselwakil pimpin dprd provsumsel karti sandra desi sh serah aspirasi mahasiswa kait tolak tunda milu panjang jabat presiden jabat presiden tiga periode pimpin dpr ri sufmi dasco httpstcotuinnhzy
295,1,2022-06-02T07:36:11.000Z,"terus semangat,semangat terus",Ketua DPD RI ini memang berniat ngajak perang dan berusaha habisi secara pribadi Luhut. Buat apa memperpanjang masalah sementara  masalah tiga periode dan penundaan jabatan presiden sudah dengan jelas dijelaskan presiden. @kemenkomarves @PakLuhut @KawanLBP,ketua dpd ri niat ngajak perang usaha habis pribadi luhut panjang tiga periode tunda jabat presiden presiden
296,1,2022-06-12T07:03:23.000Z,Kureta ID,"Ketua DPD RI yang mengomentari keadaan aktual yang terjadi di Indonesia;mengenai tiga periode atau perpanjangan masa jabatan presiden, soal demonstrasi mahasiswa agar jangan ditangani secara represif, #lanyalla #nyallaapidemokrasi",ketua dpd ri komentar aktual indonesiamengenai tiga periode panjang jabat presiden demonstrasi mahasiswa tangan represif lanyalla nyallaapidemokrasi
297,1,2022-06-16T14:25:02.000Z,D Pur,"Ketua MPR RI Tegaskan Tidak Ada Pembahasan Masa Jabatan Presiden Tiga Periode.
#Jokowi
#IndonesiaMaju https://t.co/jr7wwxnThv",ketua mpr ri tegas bahas jabat presiden tiga periode jokowi indonesiamaju httpstcojrwwxnthv
298,0,2022-06-29T02:08:36.000Z,Pecinta Organik,Ketua Umum Projo Budi Arie Setiadi kembali membuka kembali wacana bergulirnya Jokowi tiga periode dalam diskusi kolaborasi detikcom-Total Politik. https://t.co/AV40Vi0iRm,ketua projo budi arie setiadi buka wacana gulir jokowi tiga periode diskusi kolaborasi detikcomtotal politik httpstcoavviirm
299,0,2022-06-20T06:44:37.000Z,Republika.co.id,"Ketum Ormas Projo Budi Arie Setiabudi, alumnus kolese kanisius 1988, kembali menghidupkan wacana tiga periode Presiden Jokowi yang sempat terkubur.

https://t.co/QTxIiOvWpM",tum ormas projo budi arie setiabudi alumnus kolese kanisius hidup wacana tiga periode presiden jokowi kubur httpstcoqtxiiovwpm
300,0,2022-06-12T04:30:32.000Z,Lusia Rahma⚜️,Ketum Projo Optimis Jokowi Tiga Periode Masih Mungkin Terwujud https://t.co/levN8f1nUf,tum projo optimis jokowi tiga periode wujud httpstcolevnfnuf
301,0,2022-06-12T11:24:52.000Z,Abu Hafidz,Ketum Projo: Jokowi Tiga Periode Ini Kemungkinan Politik https://t.co/7oAiQEYW5z,tum projo jokowi tiga periode politik httpstcooaiqeywz
302,0,2022-06-11T21:30:31.000Z,Taruna Adjie,Ketum Projo: Sepertiga Rakyat Indonesia Menginginkan Jokowi Tiga Periode! https://t.co/woDUEcCL2L,tum projo tiga rakyat indonesia jokowi tiga periode httpstcowodueccll
303,0,2022-06-11T11:38:38.000Z,Keuangan News,"Kira2 kalian pilih yg mana?
Kata kuncinya, jangan pilih capres:
1.yang jual ayat dan mayat
2.yang lekat dng orba.
3.yg bikin gaduh dng isu jabatan presiden tiga periode.
Gampang kan? https://t.co/qUrQ53iBap",pilih kunci pilih capres jual ayat mayat lekat orba gaduh isu jabat presiden tiga periode gampang httpstcoqurqibap
304,1,2022-05-29T13:04:02.000Z,JPNN.com,"Kita semua sepakat untuk menolak jabatan tiga periode. Bahkan Presiden Jokowi sudah berkomitmen untuk melaksanakan pemilu 14 Februari 2024 nanti. Harusnya isu ini disudahi saja, jgn terus digembor-gemborkan, karena sdh ""expired"" untuk dibahas. Sebaiknya fokus isu lainnya saja.",sepakat tolak jabat tiga periode presiden jokowi komitmen laksana milu februari isu sudah digemborgemborkan expired bahas fokus isu
305,0,2022-06-11T09:02:15.000Z,My Putun,"Klaim Projo: Jokowi Tiga Periode Itu Aspirasi Rakyat, Sebuah Kemajuan Luar Biasa! https://t.co/cWEoaEB1Yx lewat @Repelita Online",klaim projo jokowi tiga periode aspirasi rakyat maju httpstcocweoaebyx online
306,0,2022-06-21T01:19:11.000Z,Indro,"Kok kyak kesannya #Pemilu2024 itu 3-6 bulan lagi yaa? Padahal kan masih 1-2 tahun lagi?! Terlalu cepat mereka ini bergerak. Atau sebaiknya #PilpresDitundaSaja menjadi tahun 2025? Dan, Masa Jabatan Presiden menjadi maksimal 3 periode, masing-masing 6 tahun? @DPR_RI @MPRRI @jokowi",kesan milu yaa cepat gerak pilpresditundasaja jabat presiden maksimal periode masingmasing
307,1,2022-04-17T02:11:44.000Z,Share.Info,"konstitusi telah mengamanahkan masa jabatan presiden maksimal 2 periode. ""Itu yang harus kita jaga bersama-sama,"" https://t.co/UKcLERT7My",konstitusi amanah jabat presiden maksimal periode jaga bersamasama httpstcoukclertmy
308,0,2022-04-16T07:22:46.000Z,Anwar Sudibyo,"Kura2 dalam perahu
Pura2 tidak tahu, 
kalau ini hanya sinetron yg dimainkannya utk meningkatkan elektabilitas Jokowi.
Masih nafsu tiga periode?
#JokowiPerusakBangsa",kura perahu pura sinetron main tingkat elektabilitas jokowi nafsu tiga periode jokowiperusakbangsa
309,1,2022-06-21T23:33:03.000Z,Kaspito Gabriel Hutagalung,"Kurang apa lagi penjelasan Presiden Jokowi mengenai perpanjangan jabatan atau tiga periode ..beliau MENOLAK ..!!!

Mahasiswa,Buruh,msh saja protes.
Pak Jokowi menolak saja selalu diproses dan di demo..apalagi beliau setuju utk perpanjangan jabatan tiga periode..‍♂️",jelas presiden jokowi panjang jabat tiga periode beliau tolak mahasiswaburuhmsh protes jokowi tolak proses demoapalagi beliau tuju panjang jabat tiga periode
310,0,2022-06-22T08:00:33.000Z,jonsa,"Kurangi makan itu... ujungnya kelaparan. Dan terakhir itu terjadi di akhir masa jabatan presiden Sukarno. Mau kalian tiru secara sadar? Rezim yg bikin rakyat lapar itu gak pernah selamet di mana pun, zul.",kurang makan ujung lapar jabat presiden sukarno tiru sadar rezim rakyat lapar selamet zul
311,1,2022-04-16T00:53:29.000Z,Iskandar Fauzi,"LaNyalla: DPD RI palang pintu agar jangan sampai ada penambahan tiga periode jabatan presiden
#SayNoTo3Periode  #lanyalla https://t.co/M7zecPpedP",lanyalla dpd ri palang pintu tambah tiga periode jabat presiden saynotoperiode lanyalla httpstcomzecppedp
312,1,2022-06-21T08:20:21.000Z,Nien,Lautan Massa Aksi Unjuk Rasa Aliansi Jawa Tengah Menggugat Tolak Penundaan Pemilu dan Jabatan Presiden Tiga Periode https://t.co/CBLCIKGgLQ,laut massa aksi unjuk aliansi jawa gugat tolak tunda milu jabat presiden tiga periode httpstcocblcikgglq
313,0,2022-04-16T00:02:38.000Z,| SEKNAS RI™ |,Lebih berbahaya perpanjangan masa jabatan presiden 3 periode⁉️ Amsioooong‼️,bahaya panjang jabat presiden periode amsioooong
